# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2a_ppc_model
# start_datetime = 2022-06-12 09:55:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\1r4orniz.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2a_ppc-20220612115551.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,alpha,beta,sigma,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
0,0,88.6014,-6.4804,124.055,29.4867,58.7665,388.621,103.491,41.7079,21.746,132.416,258.832,8.57708,62.7896,221.779,279.647,193.136,159.269,52.0416,224.132,157.28,154.646,358.83,93.9898,231.213,171.152,202.869,7.03343,175.256,-82.7585,76.6044,183.306,-47.6387,250.354,161.387,30.7691,101.179,150.289,182.22,101.304,51.1064,-301.227,138.431,-105.145,153.122,20.3146,-52.6546,161.985,291.784,-51.7433,-91.0519,93.1821,7.38233,211.133,35.591,-6.64609,-41.183,-17.4731,167.948,46.6265,124.511,49.1547,-112.983,97.291,54.135,59.9634,-43.3135,9.98821,-7.56279,49.6913,-4.83542,147.793,-103.775,184.287,110.568,59.0805,-250.091,43.3228,-23.7618,35.1173,47.0937
0,0,90.3699,10.8029,18.1384,49.8022,20.9576,36.7908,29.0387,23.2862,35.3159,51.8693,36.2557,-0.149032,58.2789,6.14635,24.1497,-27.6736,34.5166,0.456445,45.588,45.9378,24.2097,46.507,46.4709,43.5509,32.8413,82.8906,18.5466,24.5142,54.9301,44.4507,88.9419,57.8343,68.5448,65.4643,46.9588,55.9182,89.8735,92.9296,69.3716,85.0558,67.9989,77.5068,86.1827,78.9132,121.242,53.3245,84.4386,116.759,88.2857,118.318,81.6096,130.237,129.376,104.175,116.237,104.443,105.372,119.109,110.912,155.083,130.269,137.815,129.004,128.403,152.189,160.215,139.898,164.268,151.762,156.921,156.952,142.209,137.83,179.276,140.062,152.949,197.068,191.806,193.927,170.017
0,0,76.2339,3.50312,41.7675,38.1452,64.2178,59.011,85.4726,81.907,-74.2144,46.9313,76.3512,13.8703,167.769,31.5546,56.9165,48.0343,39.2646,63.3291,39.1058,52.5709,123.449,22.3629,55.2003,27.2871,76.2901,24.8968,-15.7876,101.338,97.3365,51.138,108.084,63.6277,59.1459,38.1528,70.9089,59.6534,11.764,61.2142,54.8114,93.4568,29.1369,32.1779,88.0945,94.1955,37.1275,12.5817,102.072,46.4833,41.9454,90.2811,81.3313,87.6219,26.6598,79.8283,93.9453,153.845,116.916,28.4283,35.9597,23.0308,33.0457,27.6196,133.964,69.6279,26.4108,100.498,85.825,163.438,140.076,36.3605,96.6237,128.26,10.7566,58.8395,144.148,199.541,59.3814,139.14,121.845,95.956
0,0,62.2544,5.23686,52.8797,0.791787,50.4349,6.24665,-86.2435,89.6263,-20.2835,45.9488,-16.1871,48.1477,28.7645,50.1918,-4.82761,33.2141,59.5372,72.4671,23.7973,-81.4715,166.591,38.8617,15.2241,91.4585,84.8814,0.67175,-21.6493,-26.9906,105.994,85.0786,34.9218,-127.255,86.9795,6.99439,55.9201,-8.88728,48.7509,136.669,98.6739,98.4134,7.02665,-2.01071,121.198,21.3921,10.5206,132.804,-1.32496,97.6605,-37.0923,120.964,49.014,19.2936,93.0014,82.7823,78.4204,84.8826,5.349,84.76,77.7462,72.9896,54.4218,-27.9869,106.28,144.736,0.0496048,91.1019,33.8371,114.725,140.438,143.855,89.3767,92.0086,87.5981,139.779,19.7743,161.481,182.936,97.0364,87.2081,156.238
0,0,125.591,10.2241,350.418,-47.8333,-27.0059,195.217,38.2012,-817.748,399.172,-268.633,-661.628,191.754,-78.5312,267.291,320.759,500.397,311.31,415.888,10.2512,586.138,-31.0804,141.212,-231.861,429.367,271.346,220.315,292.583,798.087,-84.7512,231.558,140.786,-2.70093,514.441,336.784,-113.871,175.585,-180.838,-618.508,-239.924,-459.973,371.11,-53.8146,-225.754,622.467,613.75,134.732,-404.324,188.79,-185.603,110.181,-137.698,-279.083,-189.65,527.462,170.542,21.9343,262.442,6.29855,396.381,-28.3048,-216.083,-102.937,623.492,38.7205,217.271,371.247,898.108,-42.1978,491.83,-192.983,-379.228,311.893,644.125,216.962,-425.308,720.515,-346.986,799.208,147.174,-179.719
0,0,122.275,-2.67416,6.45822,148.292,131.451,145.389,151.545,138.133,121.853,141.153,133.434,129.945,150.307,141.916,140.463,137.025,136.018,143.859,127.958,132.357,136.365,130.171,128.118,131.59,130.507,125.325,125.72,126.299,134.998,129.734,127.864,124.967,118.146,137.593,123.807,120.58,115.41,120.845,115.064,131.944,121.944,133.314,131.515,119.347,106.008,113.169,123.842,110.856,120.217,120.872,109.02,121.613,113.394,113,109.649,113.097,112.656,112.151,111.008,111.348,107.304,114.738,112.718,108.894,109.304,106.843,113.443,111.343,111.467,110.441,108.135,117.39,97.7938,109.669,99.8213,94.7328,108.319,100.365,111.767,108.263
0,0,106.55,7.88013,156.857,96.9201,137.13,-107.555,137.736,-119.454,-111.8,52.1462,174.29,-281.209,-49.7465,29.0379,-36.3082,-89.9834,-234.317,8.76198,56.1898,-44.4897,148.554,-134.885,27.7618,-78.3623,185.708,-63.2369,249.87,339.932,-78.5862,134.328,200.141,-26.1927,-21.8288,332.108,170.9,51.1699,282.128,182.413,292.329,222.57,-34.9021,59.2673,149.736,6.4197,167.974,120.102,-90.7405,297.109,-64.4721,258.687,358.117,112.615,3.72641,291.995,143.681,-233.253,14.9149,175.08,49.7186,93.4511,308.953,144.795,8.73028,206.244,65.3781,130.281,-116.637,73.9077,174.746,163.749,240.166,225.927,184.686,197.037,285.88,140.518,276.275,119.006,-97.4589,117.893
0,0,95.1914,4.71073,66.4516,31.0036,189.576,52.3125,45.7311,-9.86054,106.945,29.2237,45.0066,188.451,68.7359,125.994,-123.851,-30.987,70.5922,149.643,127.849,191.269,-22.7491,127.515,-106.86,164.139,9.68025,60.951,151.621,70.1518,62.1102,89.4774,79.6152,81.7944,89.4409,102.723,-4.47389,233.5,117.435,-21.3251,96.3311,65.1773,167.794,61.2084,132.183,92.7856,104.905,102.09,249.017,93.6593,66.7247,-32.5876,33.666,93.3746,76.7104,88.1555,68.8764,155.088,122.24,90.9331,165.975,192.505,218.422,119.643,207.057,79.4712,68.478,136.596,59.4647,198.987,83.9409,153.199,283.885,205.598,148.549,54.387,117.951,90.7072,107.976,225.955,22.0194,279.544
0,0,96.1032,25.1526,120.006,87.0174,53.4608,-312.373,281.961,36.0615,-36.9353,-30.1663,-76.133,-69.4305,-167.633,-243.641,-132.432,-0.950498,-105.285,-58.6912,230.05,-212.836,-98.831,-134.299,223.525,101.755,-18.888,61.8542,289.819,-34.7837,49.1395,62.841,91.7733,-14.6037,55.4745,-155.779,226.515,-85.1882,64.956,197.744,436.25,-43.0423,-3.94247,-51.1058,165.887,52.5773,-7.66519,48.314,0.559571,118.33,179.862,17.3626,155.492,207.2,24.258,196.106,286.084,-4.69796,235.119,154.289,367.379,156.024,275.964,356.155,263.076,209.636,395.602,202.42,-65.9638,51.0005,147.698,175.235,202.089,291.508,404.655,358.023,388.164,74.7619,367.213,392.701,244.157,307.706
0,0,97.1931,3.19876,29.3599,49.9966,111.361,116.69,40.7792,82.8339,64.5323,87.5674,107.082,75.1055,124.489,81.2775,110.971,86.9188,52.934,85.2191,78.0529,117.703,78.7014,98.4826,126.917,43.0964,34.453,96.5383,56.3368,64.6944,83.8962,85.4079,101.239,72.632,89.581,82.517,95.6218,53.3159,140.394,54.4543,116.824,117.642,122.107,105.766,74.7954,138.598,145.536,103.191,152.591,134.763,66.715,81.3745,49.0481,141.506,92.4609,188.856,99.1704,112.123,121.395,140.067,94.6624,112.214,32.0975,110.074,104.041,110.526,91.0309,143.068,102.136,166.48,118.638,104.858,144.052,122.53,101.525,141.463,68.7148,48.8606,160.911,120.125,131.941,100.428
0,0,104.411,7.51878,83.278,221.116,14.2005,99.8663,-21.8776,222.635,123.513,65.443,-9.15214,62.7808,113.408,103.151,79.9784,57.7405,7.74762,285.976,-31.6055,177.577,43.3872,-126.571,104.235,132.838,68.9137,155.401,-40.6569,15.1544,40.639,89.2439,99.5898,217.432,14.3651,172.896,165.983,87.4198,33.1044,90.9354,48.6791,65.1154,122.458,76.5552,22.0915,56.6913,150.875,185.48,249.741,113.859,147.65,91.278,163.419,70.5697,170.285,240.491,38.0035,32.7136,31.4291,113.75,75.1954,185.978,90.9393,96.3887,129.01,135.185,195.479,207.455,230.218,153.35,145.309,244.621,72.3916,121.507,51.9873,244.046,93.8608,220.298,50.5408,6.10638,142.793,183.565
0,0,82.3051,-4.90212,139.823,-10.1049,406.027,311.025,116.013,436.504,75.2716,118.491,141.861,198.478,-13.7735,66.2952,190.97,384.91,216.938,-13.4579,181.501,166.162,-68.9881,176.657,55.1886,164.046,162.938,154.176,151.223,197.394,106.248,209.852,58.2583,278.295,184.02,301,113.22,62.6598,116.093,32.9343,-171.502,210.178,-139.912,175.359,70.3426,98.0512,99.4623,394.623,150.302,57.3475,43.9004,-180.672,193.725,326.996,-255.49,85.7957,172.734,132.589,34.0759,-23.1562,57.3834,-56.4351,16.9873,-87.6311,283.261,-127.03,-20.7392,105.716,112.928,58.6763,146.379,15.8005,-208.605,199.217,10.2827,-174.407,-93.9923,-66.232,26.7144,60.4716,146.228,-343.567
0,0,120.288,4.22729,215.748,133.271,258.456,-98.2498,528.731,159.88,189.48,-354.235,570.955,63.3243,396.02,-122.099,36.8536,311.224,497.924,-487.567,115.858,-326.647,-197.612,-218.616,435.117,-208.028,34.8841,380.603,-40.0295,-65.7832,-44.5555,105.719,-41.7822,-10.3285,-20.7942,327.236,296.531,244.442,279.844,123.968,-7.20245,416.939,81.7125,-178.362,553.575,467.947,88.6004,73.9587,283.793,300.594,134.497,568.934,357.857,-70.5197,-148.94,386.184,-102.484,-136.145,120.971,324.808,-221.3,65.0893,245.734,-125.866,5.4277,146.504,39.0414,110.192,-92.4608,238.326,-135.88,-149.93,166.1,-94.0371,-16.0523,308.144,203.828,-46.3733,38.1877,152.885,66.694,124.546
0,0,116.385,-10.6795,50.358,171.765,172.557,178.706,194.41,206.614,206.893,238.403,164.159,199.088,219.967,192.441,152.596,99.5994,174.125,270.571,205.357,150.976,154.379,228.162,253.433,167.772,145.036,80.4589,212.349,247.333,185.012,173.217,59.1005,42.2998,118.621,113.517,115.961,174.669,132.132,45.8137,106.651,180.943,166.928,188.174,183.052,59.5255,67.9695,104.564,-9.80801,90.416,10.6439,142.089,-3.97971,61.961,124.613,4.16834,46.3236,16.0861,46.8635,56.0535,67.6146,100.747,-1.71063,104.755,117.442,88.2103,74.4159,113.092,-17.1995,180.91,73.5659,119.628,-15.0444,23.4481,-87.6615,88.1297,62.7521,-25.2705,-46.459,6.60561,-68.6666,80.6286
0,0,109.865,-9.5532,115.819,292.247,242.697,154.484,102.852,199.492,230.576,212.899,348.612,260.639,214.333,227.671,-50.0274,246.338,232.247,168.952,106.787,89.0734,152.285,262.895,333.529,228.949,136.971,58.0765,61.0687,259.893,316.215,233.383,78.1519,143.168,91.8938,109.167,311.807,213.256,143.987,157.424,316.284,342.794,285.656,-61.4012,34.7028,27.9219,74.4094,-121.129,139.297,105.17,125.62,170.403,89.0411,-58.5583,10.8235,56.0292,99.5609,171.991,69.9001,194.854,-152.878,256.29,199.982,44.7321,139.3,131.858,184.047,81.702,212.859,-54.2338,192.971,332.644,-61.2697,66.67,-66.2087,-29.7008,-120.016,85.5855,99.5768,109.574,74.5533,95.938
0,0,120.618,-11.0736,76.9604,242.806,268.134,143.268,208.037,106.497,313.666,134.551,184.052,141.75,291.047,222.33,104.331,198.726,286.377,319.027,109.838,160.789,190.067,77.0292,65.3123,183.411,114.505,149.119,82.126,230.868,108.464,73.2477,14.274,380.584,217.058,162.676,84.6146,110.776,118.913,101.181,115.546,254.064,104.76,253.049,174.307,116.296,167.743,67.7905,135.562,54.9123,109.063,198.422,153.947,207.272,-13.4596,42.3576,193.433,-25.402,-31.9292,-22.0502,22.4063,134.243,105.158,-26.5167,37.8666,67.7446,9.24232,126.897,21.5799,81.6504,170.811,112.241,218.56,86.4842,65.7984,-52.3122,-58.7211,13.3007,126.528,89.6708,53.5263,23.3926
0,0,133.8,-1.75241,127.987,66.6606,-176.091,359.001,132.926,142.81,316.044,37.5222,325.452,289.767,355.08,247.102,239.488,103.962,24.3179,194.178,128.779,175.038,169.292,-35.1349,-4.18228,123.622,52.1304,355.683,337.609,351.776,419.54,308.409,251.267,69.5488,308.771,390.54,181.352,-183.093,188.374,136.082,82.939,40.5084,338.056,358.266,54.9135,74.6534,71.3174,98.483,313.529,386.442,62.3386,133.146,-20.571,125.946,256.716,171,84.9265,221.101,259.938,-13.5428,-86.5488,289.129,76.755,146.721,152.287,24.1181,139.167,218.317,146.375,22.278,231.621,343.83,40.7124,89.668,55.0695,274.52,245.945,99.4807,408.626,-31.3677,-116.842,20.8416
0,0,96.8498,-2.2272,218.025,-44.677,-6.19332,321.447,314.06,-57.2781,46.3028,145.386,-18.4142,28.0301,74.02,150.517,535.539,98.2066,-226.992,225.846,-199.493,484.018,564.845,-277.573,386.871,-64.7379,90.4156,-97.6163,314.437,432.014,110.091,-55.4472,-274.749,-396.101,-31.9912,163.959,540.644,-423.272,294.64,29.0356,492.144,208.036,182.895,118.442,170.426,-228.288,178.581,-17.0409,171.859,93.7078,609.302,64.4612,146.484,178.613,62.2498,61.4445,-10.9874,251.787,351.826,36.5745,-315.949,-40.3218,299.323,-59.7861,-67.6602,413.819,47.2411,47.0164,-55.1756,316.005,243.707,283.452,-193.833,-195.107,409.357,164.301,-151.587,-318.743,-123.793,385.42,430.614,156.362
0,0,70.7109,3.09591,28.1843,95.0487,84.4909,25.1878,26.7816,17.6801,96.0468,75.3866,42.7674,53.1622,21.2709,76.242,4.22486,71.7707,76.2373,50.1059,0.138817,30.182,48.7081,14.9754,93.8216,43.6858,100.437,27.2657,76.5328,74.8234,26.0577,68.6041,83.0834,62.11,82.5001,45.232,87.4324,95.104,110.211,123.233,60.4133,35.4276,69.4813,88.3014,114.14,65.0083,82.456,75.6448,84.2091,72.5745,45.2531,120.804,100.255,80.9374,85.256,62.4635,110.542,71.4935,136.001,61.3855,64.3638,105.431,126.208,61.7033,108.61,106.044,103.741,87.1888,76.3117,122.502,58.6558,56.3299,92.1667,100.647,92.616,72.2449,72.0334,78.8839,95.8059,83.91,72.7897,86.5134
0,0,70.3611,8.33391,136.827,-59.8366,7.49451,55.1427,121.363,-88.8952,138.584,132.018,138.407,-130.868,227.131,101.741,136.201,-61.646,-66.37,274.309,247.312,41.5551,-50.3108,113.865,130.013,3.17616,-118.281,127.101,-47.5179,-37.7766,97.8235,66.2484,61.1096,-37.7306,-13.9331,93.8007,204.256,-42.399,32.2883,-12.7367,124.598,227.145,-70.8083,141.415,198.89,243.839,58.04,84.787,141.319,62.906,-84.9022,54.5277,131.444,168.108,193.651,84.2483,150.221,-25.7683,48.7441,5.42743,275.566,24.7581,224.665,110.7,144.812,21.784,19.9136,251.537,-27.2639,32.016,155.748,-122.911,-130.126,111.598,55.6138,117.89,-129.171,18.21,177.87,188.139,-15.5162,196.64
0,0,100.438,1.29796,52.0314,-24.6442,104.718,81.4983,82.793,35.2355,78.3323,85.842,112.068,144.209,32.2013,58.9743,104.458,8.12142,85.6888,129.083,102.159,76.0079,63.0878,139.263,137.324,169.951,55.5441,257.465,117.055,175.891,130.135,123.052,153.561,99.0525,127.986,54.5241,117.431,168.462,181.93,189.142,137.16,110.639,128.502,110.158,67.1186,106.993,46.6425,-18.9753,136.046,181.474,134.878,28.0582,211.81,84.9972,155.733,100.287,169.446,45.2867,45.1638,153.843,22.9254,173.373,177.135,183.7,169.953,41.3645,109.123,3.48824,-5.00392,-3.70809,158.952,72.8186,38.5553,1.68286,52.9329,80.1744,139.6,153.013,149.167,96.0365,37.0079,109.57
0,0,82.6738,-3.4544,88.8895,134.485,-92.7175,63.7313,134.564,149.287,269.606,76.8894,45.4577,42.5834,166.381,182.496,115.648,-90.7399,43.2812,269.478,133.212,174.619,160.012,-24.2216,6.47668,164.846,-73.4504,163.956,257.273,135.196,-14.8934,23.693,31.0099,7.24112,39.4605,65.5501,208.958,158.547,8.88278,46.1028,-30.6963,8.1023,20.351,128.345,149.493,96.0659,189.718,117.302,-142.081,195.768,22.1582,-43.9937,-87.8253,56.1663,89.1696,263.899,-74.4469,-19.7239,50.8135,138.343,33.7611,64.89,-30.611,134.609,-35.1773,51.5612,-104.201,167.831,94.2564,-19.1628,134.89,215.233,-4.6992,-16.9189,88.6228,81.3399,-0.339617,60.7217,-35.3425,-133.088,151.582,27.9409
0,0,82.6581,-9.6005,45.3781,177.26,176.783,122.043,203.076,273.506,127.197,154.984,104.787,166.534,17.0079,169.478,108.441,117.072,52.4543,111.221,143.853,125.463,115.277,156.335,146.657,119.545,149.576,121.508,120.661,127.776,147.32,106.224,137.183,134.89,142.597,85.6227,63.7133,111.672,99.8475,125.899,89.1221,69.0639,46.766,30.7922,98.3698,88.7068,23.1186,65.7526,57.7475,115.559,191.449,108.299,25.2285,119.244,-33.1793,91.9629,96.9802,32.1733,71.3539,-5.58319,57.9824,32.1286,29.4199,-10.2067,0.64886,64.6418,24.6799,44.3371,76.837,17.9412,28.2098,-5.27375,-1.95361,18.1357,-14.7942,8.63224,-5.86985,103.07,-34.8363,-98.466,-28.8445,-36.6312
0,0,92.5111,-0.980283,14.1263,130.042,104.772,107.95,85.5394,96.7187,133.68,86.4732,85.9503,92.4691,90.509,95.7451,91.3245,89.9779,100.881,93.3593,95.5575,89.9866,116.321,111.626,103.187,110.531,74.9804,103.541,84.9826,94.9019,114.453,96.6892,100.474,70.4928,81.2747,105.341,112.824,69.7748,114.11,96.1609,84.4866,92.5998,107.672,91.2092,87.0599,97.975,96.784,74.7093,86.8544,100.474,93.5159,70.9566,71.9149,84.3784,89.6666,98.101,91.0036,91.9377,89.5964,81.9531,78.2953,102.775,95.5669,73.8051,67.7002,100.916,98.3397,102.936,91.7836,99.3615,103.365,96.7875,103.184,79.5751,80.9045,88.9198,72.9414,112.132,80.1045,104.846,74.8506,68.988
0,0,116.785,17.4895,18.6873,-11.4797,-27.6714,-48.4232,-24.1963,-21.1949,-49.3633,27.646,-15.6629,25.6619,34.129,48.9559,3.73906,22.6835,18.9734,39.1435,53.6748,14.3009,48.5319,68.0183,65.8652,94.2992,45.1932,92.6932,67.9324,76.2204,67.6099,56.5677,83.0983,78.6076,109.047,105.901,91.759,91.1258,85.988,63.2303,105.391,121.946,135.509,113.892,122.52,125.766,141.252,123.631,108.533,168.146,128.126,156.721,167.929,193.582,149.862,188.881,197.387,181.797,149.292,169.756,166.075,174.507,221.753,202.915,190.644,162.745,207.366,162.865,211.153,231.177,228.522,194.142,243.93,227.764,266.795,216.462,252.581,226.154,238.719,242.212,240.92,292.593
0,0,102.244,-8.7122,246.999,-1.12826,74.0461,60.1359,262.396,-124.382,411.694,-83.3388,90.3154,450.47,415.167,492.772,390.645,304.001,247.79,176.623,290.944,2.20316,462.523,179.051,366.377,-85.4404,200.842,301.712,-15.68,285.112,17.1918,130.742,166.441,298.236,543.203,-105.655,-140.404,-160.7,-191.77,142.48,187.082,-290.804,-50.5857,247.969,-111.987,392.251,87.1083,135.736,-1.4894,-160.126,370.068,-219.912,215.754,78.2233,-333.371,-58.3899,-274.046,98.3547,-69.5608,-92.708,-11.7553,-101.378,69.9642,-78.0125,84.6725,242.875,217.062,96.3107,234.796,-129.937,417.819,216.295,313.972,-59.9659,27.5618,182.116,75.2455,169.857,446.658,0.197712,124.274,-342.047
0,0,117.683,-2.99053,254.462,50.8004,129.281,122.282,195.859,6.28666,-184.609,429.094,227.349,-38.7256,33.7324,221.96,163.469,171.464,243.737,-7.47955,-16.0533,340.71,335.561,-179.443,251.729,314.401,-264.534,318.016,220.346,577.292,349.507,-197.102,-22.4398,431.502,452.327,-3.89034,349.913,-242.007,-16.0419,339.675,115.366,253.487,-501.872,181.838,99.3079,7.91748,243.416,-15.4015,949.675,-137.699,-38.3885,-178.275,143.189,331.828,35.6529,470.231,-126.832,-56.7361,168.097,-69.6089,135.796,28.2255,-70.9319,454.74,-151.225,-190.928,205.463,486.018,153.527,-86.6244,273.164,268.029,475.342,99.7239,324.71,87.8725,290.886,476.16,-224.396,-30.6872,184.214,188.155
0,0,84.8596,-1.59128,152.955,32.7086,208.498,63.136,-103.747,58.1485,207.476,210.912,-298.921,31.713,-16.5552,247.597,-1.64247,66.9642,-140.162,78.2957,359.359,-111.937,237.868,266.453,-1.86204,39.6928,156.204,309.287,-20.2606,-61.8865,148.428,-169.007,154.44,222.677,-0.0558477,-176.289,-75.6869,20.0317,29.5165,5.22742,31.2702,-43.5684,112.532,103.76,218.252,248.446,258.118,130.463,-232.358,204.033,-48.4212,108.474,64.3886,64.3366,186.402,83.2903,175.826,40.6403,123.434,255.986,-174.925,217.819,47.9136,-81.0824,104.519,62.0963,-181.335,81.1675,23.4619,83.5006,97.8781,101.612,59.6899,-167.272,-75.5481,-14.0382,200.151,-186.534,209.212,188.451,9.16251,-152.709
0,0,110.269,-10.7675,303.148,427.37,-295.252,-66.206,397.201,361.231,535.422,-709.015,989.236,604.942,274.331,194.04,344.814,389.318,31.2979,-208.933,-113.794,616.264,201.908,-297.368,-51.6998,185.179,83.3225,421.99,190.987,-64.8211,-183.999,526.543,328.405,345.53,-37.5975,135.812,95.7754,-240.619,-82.5302,156.577,-22.209,-124.705,114.279,97.0265,240.921,191.311,392.797,520.524,-166.86,464.055,62.4226,-397.885,-10.3838,55.7197,-132.729,317.223,286.804,-51.6691,355.913,390.26,215.661,108.966,311.313,312.614,145.475,-382.441,33.2296,-50.1842,300.887,217.851,23.9845,-347.271,142.637,279.804,-204.595,-96.6595,-7.71944,-263.472,-116.793,83.9831,-180.961,-270.509
0,0,107.267,-10.4381,129.005,258.483,214.689,149.017,262.546,216.08,216.147,80.3903,217.92,194.93,242.935,191.86,-58.9053,251.396,131.927,-96.431,93.5327,337.14,51.8459,220.56,-9.71535,155.04,135.729,-42.0026,-22.9227,333.212,21.2613,264.915,92.8369,117.668,-2.33029,281.158,222.333,39.383,185.124,-35.4622,136.43,167.666,-77.6561,-50.5044,159.833,61.2736,106.053,251.781,26.3517,-64.359,229.601,171.325,139.449,42.9322,223.626,135.051,-3.05007,208.226,141.392,-67.5211,138.006,-114.443,115.035,111.076,-25.2371,81.1813,11.5553,163.178,297.169,17.2598,-110.756,199.275,-206.997,91.8606,137.2,-59.9883,200.405,-45.7734,113.427,226.769,120.249,179.429
0,0,87.4999,1.10079,51.9144,234.538,24.8422,87.5888,-28.5766,108.697,59.5511,90.7006,47.2425,161.024,54.676,55.2757,63.7655,72.0671,54.986,91.0565,136.206,54.4366,-38.2469,117.288,8.6157,53.4732,81.8878,126.862,48.6126,148.242,64.5775,38.9625,60.3252,11.3511,46.1582,100.326,47.7898,87.3825,114.07,105.07,129.464,62.7054,48.3754,63.7475,24.6246,40.7031,52.8908,38.3377,136.955,54.4517,70.4432,101.521,101.409,49.4679,3.23573,80.3158,14.223,23.7947,-38.1943,147.127,41.4786,174.078,-5.45468,199.506,232.405,155.038,78.1608,41.901,91.2013,42.8129,78.8463,120.712,9.99291,135.06,114.945,59.9669,51.2464,101.371,60.7098,35.0087,186.295,158.044
0,0,96.5371,-6.13185,217.586,-63.6936,405.06,258.425,354.27,368.086,292.284,394.397,89.4266,52.8402,142.762,166.109,83.64,-200.416,598.681,375.539,89.4292,-31.8667,382.295,-38.195,4.68471,-20.4159,-81.7235,-44.2825,108.051,285.348,-37.2534,-67.1845,65.015,-119.033,-150.95,236.379,353.533,387.272,189.496,58.1184,69.1363,350.658,360.298,228.534,491.831,6.44338,-104.682,248.956,111.224,400.569,107.402,104.894,93.4696,378.636,368.343,200.074,150.433,47.3556,351.318,-173.089,139.052,45.8028,6.02248,-79.7225,374.069,-144.168,66.4605,-93.2491,-208.388,241.005,56.1501,130.071,-102.732,-103.774,415.713,14.0643,-65.5224,191.247,92.9078,202.904,185.931,308.454
0,0,103.605,4.72514,101.678,27.3314,-25.9713,146.069,18.6055,-48.3895,89.5121,17.889,-184.113,-11.0164,-41.523,119.761,135.715,232.514,154.891,120.55,73.173,167.674,156.486,-2.19694,-9.23888,-24.7268,158.464,-35.5896,119.492,60.9742,180.592,-54.6311,96.8303,23.9854,86.7745,218.277,170.439,247.051,-75.1663,182.311,85.1209,1.92136,268.261,54.0191,105.78,140.91,298.166,228.178,62.5673,98.6596,153.157,80.4537,175.804,195.931,303.001,134.903,145.505,50.0621,376.565,93.6187,162.28,121.236,203.377,236.818,35.2101,187.823,75.8629,228.743,130.318,53.8325,153.307,120.606,144.787,212.084,-195.564,86.4303,284.134,89.8978,32.8724,-5.83858,208.873,120.378
0,0,93.8122,14.4098,254.072,-24.1334,-100.986,143.219,8.11016,528.479,264.778,275.311,-24.9607,318.818,241.476,-358.183,368.204,-59.6393,-174.082,325.593,329.558,68.2993,-372.177,-173.043,67.3251,-339.793,-62.3514,-167.35,-386.116,162.943,-456.8,20.5161,44.5175,-201.413,-9.06429,-98.3511,752.485,-270.523,752.656,-37.2956,291.001,-294.419,126.023,-13.2828,434.362,118.45,248.782,-2.47704,-118.198,160.037,160.645,101.607,-47.4888,556.454,-36.5021,303.586,157.141,229.367,80.5492,84.0035,164.78,43.4833,242.005,259.07,-175.223,123.304,98.4326,397.014,207.878,-155.462,358.645,-27.4413,84.1027,477.419,-2.07039,193.322,104.448,258.755,194.095,89.0318,0.5888,-19.4497
